CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,TotalCharges
CUST2148,Male,0,Yes,No,47,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Mailed check,46.34,No,2179.3
CUST2149,Male,0,No,Yes,24,No,Yes,No,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,81.34,Yes,1958.67
CUST2150,Male,0,No,No,56,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No,No,Two year,No,Bank transfer,54.46,No,3048.9
CUST2151,Male,0,No,No,34,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,One year,Yes,Credit card,50.91,Yes,1737.23
CUST2152,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,One year,No,Mailed check,40.74,No,159.19
CUST2153,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No internet service,One year,No,Bank transfer,60.9,No,1280.41
CUST2154,Female,0,No,Yes,56,No,No phone service,No,No internet service,No,No internet service,Yes,No,No,One year,Yes,Mailed check,39.55,No,2208.97
CUST2155,Male,0,Yes,Yes,46,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,116.26,No,5345.67
CUST2156,Female,0,No,No,53,Yes,No,DSL,Yes,No internet service,No,No,Yes,No internet service,Two year,Yes,Electronic check,35.45,Yes,1886.0
CUST2157,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer,111.33,No,216.98
CUST2158,Female,0,Yes,Yes,52,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No,No,Two year,No,Electronic check,62.85,No,3274.4
CUST2159,Female,0,No,Yes,30,Yes,No,No,Yes,No internet service,No,Yes,Yes,No,One year,Yes,Bank transfer,57.79,No,1729.36
CUST2160,Female,0,No,Yes,68,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Credit card,43.13,No,2923.53
CUST2161,Male,0,No,Yes,32,No,No,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,83.58,No,2666.76
CUST2162,Female,0,Yes,No,71,No,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,88.55,Yes,6291.97
CUST2163,Female,0,No,No,49,No,No phone service,No,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Credit card,66.76,Yes,3266.48
CUST2164,Male,0,Yes,Yes,15,Yes,Yes,No,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer,25.57,No,386.63
CUST2165,Female,1,Yes,Yes,38,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,111.85,No,4254.28
CUST2166,Male,0,Yes,Yes,45,Yes,No,No,No internet service,Yes,Yes,No,No,No internet service,One year,No,Mailed check,118.03,No,5308.25
CUST2167,Female,0,No,Yes,46,Yes,No phone service,No,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Credit card,63.1,No,2902.1
CUST2168,Male,0,No,Yes,43,Yes,No,No,Yes,No,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,81.37,Yes,3496.99
CUST2169,Male,0,No,Yes,8,Yes,No,DSL,No,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Credit card,65.03,No,529.19
CUST2170,Female,0,Yes,No,49,Yes,Yes,No,Yes,No,No internet service,Yes,Yes,Yes,Two year,Yes,Electronic check,52.19,Yes,2553.71
CUST2171,Male,0,Yes,No,59,Yes,No,Fiber optic,No,No,No internet service,Yes,No,Yes,Two year,No,Mailed check,27.73,Yes,1629.74
CUST2172,Male,0,No,No,14,No,No phone service,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,65.61,No,915.85
CUST2173,Male,1,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,101.84,No,3567.79
CUST2174,Male,0,Yes,Yes,62,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,21.7,Yes,1349.35
CUST2175,Male,0,No,Yes,68,Yes,Yes,DSL,No internet service,No,No,No,Yes,No,One year,No,Electronic check,78.21,No,5326.76
CUST2176,Male,0,No,No,40,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,Two year,Yes,Mailed check,108.08,No,4330.84
CUST2177,Female,0,No,Yes,23,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,41.75,Yes,956.02
CUST2178,Male,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,Two year,No,Mailed check,38.33,No,1838.94
CUST2179,Male,0,Yes,No,17,No,No,DSL,Yes,No internet service,No,Yes,No,No internet service,Two year,Yes,Bank transfer,97.23,No,1657.86
CUST2180,Female,0,Yes,Yes,6,Yes,No phone service,No,No internet service,No internet service,No internet service,No,No,No,Month-to-month,Yes,Mailed check,45.51,No,281.39
CUST2181,Female,0,Yes,No,3,Yes,No,No,No,No,No,Yes,No internet service,No,Two year,Yes,Bank transfer,39.2,Yes,114.34
CUST2182,Female,0,Yes,No,68,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Two year,Yes,Bank transfer,57.8,No,3929.29
CUST2183,Female,0,No,Yes,59,Yes,Yes,No,No internet service,No,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,59.25,No,3503.74
CUST2184,Female,0,Yes,No,54,Yes,No,DSL,Yes,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,107.41,Yes,5797.31
CUST2185,Female,1,Yes,Yes,15,No,No,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,No,Mailed check,81.84,Yes,1227.21
CUST2186,Female,1,Yes,No,28,Yes,No,No,Yes,No internet service,No,No internet service,No,No internet service,One year,Yes,Credit card,60.6,Yes,1704.89
CUST2187,Male,0,No,Yes,22,Yes,No,No,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,73.44,Yes,1621.72
CUST2188,Male,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,One year,No,Electronic check,115.4,Yes,1495.07
CUST2189,Female,0,No,Yes,48,Yes,No,No,No internet service,No,Yes,No internet service,Yes,Yes,Two year,No,Mailed check,31.32,No,1499.86
CUST2190,Male,0,Yes,No,32,Yes,Yes,No,No,No,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer,40.77,No,1301.7
CUST2191,Male,1,No,No,24,No,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Credit card,116.25,No,2798.25
CUST2192,Male,0,No,No,20,Yes,No,No,No,No internet service,No,No internet service,Yes,No,Two year,Yes,Credit card,115.73,No,2324.58
CUST2193,Female,0,No,Yes,16,Yes,No,No,No,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,37.72,No,609.0
CUST2194,Female,0,Yes,Yes,22,Yes,No,No,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card,34.51,No,758.91
CUST2195,Male,0,No,No,56,Yes,Yes,No,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,62.11,Yes,3468.36
CUST2196,Female,0,Yes,Yes,57,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,24.97,No,1427.24
CUST2197,Male,1,Yes,No,13,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,No,One year,Yes,Electronic check,85.49,No,1109.16
CUST2198,Male,0,No,Yes,19,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Credit card,27.75,Yes,529.91
CUST2199,Male,0,Yes,No,29,Yes,Yes,No,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,25.8,Yes,750.33
CUST2200,Male,1,No,Yes,18,Yes,Yes,No,No internet service,Yes,Yes,Yes,No internet service,No,Two year,No,Credit card,68.52,No,1232.98
CUST2201,Female,0,Yes,No,52,Yes,No phone service,DSL,No,No,No internet service,No internet service,Yes,No,Two year,No,Electronic check,115.78,No,6029.45
CUST2202,Female,0,No,No,55,Yes,Yes,No,No,Yes,No,Yes,Yes,No,One year,No,Credit card,62.68,No,3437.86
CUST2203,Female,0,No,No,22,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,No internet service,Two year,No,Mailed check,55.65,Yes,1228.54
CUST2204,Male,0,No,No,61,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,No,Mailed check,119.8,Yes,7306.0
CUST2205,Female,1,Yes,Yes,32,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,73.2,No,2346.68
CUST2206,Male,0,No,No,17,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,No internet service,One year,Yes,Credit card,57.52,No,981.34
CUST2207,Female,1,Yes,Yes,32,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,Two year,No,Electronic check,58.59,No,1865.08
CUST2208,Male,0,No,Yes,31,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Two year,Yes,Bank transfer,39.5,No,1220.21
CUST2209,Male,1,Yes,No,60,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,71.22,No,4266.98
CUST2210,Male,0,Yes,Yes,53,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No,No internet service,One year,No,Electronic check,63.89,Yes,3379.51
CUST2211,Female,0,No,Yes,16,No,No phone service,No,No internet service,No,No,No,No,No internet service,Two year,Yes,Electronic check,47.08,No,757.85
CUST2212,Female,0,No,Yes,18,Yes,No,DSL,No,No,Yes,No,No internet service,No,Two year,Yes,Credit card,36.05,Yes,643.69
CUST2213,Female,1,No,No,69,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No,No,Two year,No,Bank transfer,51.12,No,3526.77
CUST2214,Female,0,No,Yes,33,Yes,No,No,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card,70.87,No,2333.65
CUST2215,Male,0,No,Yes,24,Yes,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,25.83,Yes,621.52
CUST2216,Female,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer,35.37,Yes,2374.2
CUST2217,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No internet service,One year,No,Electronic check,114.77,Yes,1144.32
CUST2218,Male,1,No,Yes,15,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Two year,Yes,Electronic check,74.29,Yes,1116.41
CUST2219,Male,0,Yes,No,60,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,26.34,No,1586.9
CUST2220,Male,0,No,Yes,6,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,Yes,Yes,Two year,Yes,Credit card,89.31,No,527.74
CUST2221,Female,0,No,Yes,15,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,Two year,No,Mailed check,26.18,No,396.91
CUST2222,Male,0,Yes,Yes,15,Yes,No,No,No internet service,Yes,No,No internet service,No internet service,No,One year,Yes,Bank transfer,93.89,No,1404.81
CUST2223,Male,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Two year,No,Bank transfer,95.0,No,3697.45
CUST2224,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,85.11,No,937.12
CUST2225,Female,0,No,No,34,Yes,No,No,Yes,No,No,Yes,No,Yes,One year,No,Mailed check,93.22,No,3164.01
CUST2226,Male,0,Yes,No,20,Yes,No,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,One year,Yes,Bank transfer,28.8,No,582.43
CUST2227,Female,0,No,Yes,49,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,No,Credit card,92.68,No,4532.18
CUST2228,Female,0,Yes,No,42,Yes,No,No,No,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,33.67,No,1406.11
CUST2229,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,Yes,No,No internet service,Yes,Two year,No,Mailed check,53.95,Yes,863.62
CUST2230,Male,0,Yes,No,31,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,114.27,No,3544.15
CUST2231,Female,0,No,No,40,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,Two year,Yes,Bank transfer,70.29,No,2816.2
CUST2232,Male,1,Yes,No,5,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,Two year,No,Mailed check,116.74,No,578.89
CUST2233,Male,1,Yes,Yes,26,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,One year,No,Bank transfer,28.89,No,757.98
CUST2234,Female,0,Yes,No,19,Yes,No phone service,No,No,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Credit card,67.76,Yes,1296.5
CUST2235,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,26.24,No,629.74
CUST2236,Male,1,Yes,Yes,65,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,Two year,Yes,Bank transfer,83.02,No,5401.51
CUST2237,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,Yes,Two year,Yes,Bank transfer,27.87,No,223.46
CUST2238,Male,0,No,Yes,52,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Two year,Yes,Credit card,37.54,No,1943.47
CUST2239,Male,0,No,Yes,60,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer,45.88,Yes,2749.32
CUST2240,Male,0,Yes,Yes,37,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No,No internet service,Two year,Yes,Bank transfer,94.87,No,3501.94
CUST2241,Female,0,Yes,No,2,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No,One year,Yes,Bank transfer,36.4,No,82.58
CUST2242,Male,0,Yes,No,69,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Two year,No,Electronic check,104.66,No,7216.12
CUST2243,Male,1,Yes,No,54,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Credit card,33.19,Yes,1794.98
CUST2244,Male,1,No,Yes,0,Yes,No phone service,No,No internet service,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Credit card,23.52,Yes,-4.31
CUST2245,Female,0,Yes,No,69,Yes,Yes,No,No,Yes,No,No internet service,No,No internet service,One year,Yes,Electronic check,59.5,No,4108.56
CUST2246,Female,0,No,No,44,Yes,No phone service,No,No internet service,No internet service,No,No internet service,Yes,No,One year,Yes,Credit card,117.94,No,5183.57
CUST2247,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer,31.03,Yes,1433.09
CUST2248,Female,0,Yes,Yes,25,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer,30.17,Yes,746.47
CUST2249,Female,0,Yes,No,13,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer,95.12,No,1244.46
CUST2250,Male,0,No,Yes,53,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card,51.22,No,2721.47
CUST2251,Female,1,No,No,70,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,91.73,Yes,6424.68
CUST2252,Female,0,Yes,Yes,45,Yes,Yes,DSL,No,No internet service,Yes,No,No,No internet service,One year,Yes,Mailed check,40.0,No,1791.35
CUST2253,Female,0,Yes,Yes,30,Yes,No phone service,No,No internet service,Yes,No internet service,Yes,No,No,One year,No,Electronic check,66.01,No,1974.47
CUST2254,Male,1,Yes,Yes,58,Yes,No,No,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card,46.53,No,2705.93
CUST2255,Female,0,No,No,28,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,65.15,No,1816.64
CUST2256,Female,0,No,No,16,Yes,Yes,No,No,No,No,Yes,No internet service,No internet service,Two year,No,Electronic check,96.91,No,1543.68
CUST2257,Male,0,Yes,Yes,13,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,96.2,No,1251.48
CUST2258,Female,0,No,No,35,No,No,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,71.58,No,2500.78
CUST2259,Male,0,No,Yes,57,Yes,Yes,No,No internet service,No,No internet service,No internet service,No internet service,No,Two year,No,Bank transfer,112.84,No,6426.32
CUST2260,Male,0,Yes,Yes,23,Yes,No,No,Yes,No,No,No,Yes,No internet service,Two year,No,Mailed check,46.38,No,1068.26
CUST2261,Male,0,Yes,No,62,Yes,No phone service,No,No internet service,No,No internet service,No,No internet service,No internet service,Two year,No,Mailed check,44.03,Yes,2727.31
CUST2262,Male,1,No,No,24,Yes,No,No,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,No,Bank transfer,81.38,No,1945.93
CUST2263,Male,0,No,No,58,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer,82.13,No,4764.24
CUST2264,Female,0,Yes,Yes,31,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,24.65,No,761.89
CUST2265,Male,0,Yes,Yes,17,Yes,No,No,Yes,No,No internet service,Yes,Yes,Yes,One year,No,Electronic check,80.78,No,1377.95
CUST2266,Male,0,Yes,No,36,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card,57.44,No,2059.9
CUST2267,Female,0,Yes,Yes,25,Yes,No phone service,No,No internet service,No,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer,94.74,Yes,2370.91
CUST2268,Male,0,Yes,No,8,Yes,No,No,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,100.81,Yes,805.21
CUST2269,Female,0,No,Yes,63,No,No,DSL,Yes,Yes,Yes,No,No,No internet service,Two year,No,Mailed check,75.22,No,4736.98
CUST2270,Female,0,No,No,71,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No,Yes,Two year,No,Electronic check,20.17,No,1426.72
CUST2271,Female,0,No,No,19,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No internet service,Two year,Yes,Bank transfer,83.64,No,1579.77
CUST2272,Male,0,No,Yes,53,Yes,No phone service,No,No,Yes,No internet service,No,No,No,Month-to-month,No,Electronic check,94.89,No,5036.12
CUST2273,Male,0,Yes,No,29,Yes,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,44.9,No,1298.63
CUST2274,Male,1,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No,Yes,No,No,One year,No,Electronic check,66.46,No,3459.54
CUST2275,Female,0,Yes,Yes,62,Yes,No phone service,No,No,No internet service,Yes,Yes,No internet service,No,One year,Yes,Credit card,116.57,No,7236.29
CUST2276,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No,No,No internet service,No internet service,One year,Yes,Credit card,49.81,Yes,499.4
CUST2277,Male,0,No,Yes,30,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,No,Yes,One year,No,Mailed check,42.32,Yes,1267.54
CUST2278,Male,0,No,No,48,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,41.09,Yes,1967.69
CUST2279,Female,0,Yes,Yes,18,Yes,No phone service,No,No,Yes,No,No,Yes,No internet service,Two year,No,Bank transfer,75.88,No,1374.52
CUST2280,Female,0,No,No,11,No,Yes,No,Yes,No,No internet service,No internet service,Yes,No internet service,Two year,No,Bank transfer,114.98,Yes,1268.42
CUST2281,Male,0,Yes,No,14,Yes,No,No,Yes,Yes,No,No internet service,No,No,Two year,No,Bank transfer,80.87,No,1135.49
CUST2282,Male,0,Yes,No,30,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,Yes,Two year,Yes,Electronic check,50.33,No,1508.42
CUST2283,Male,0,Yes,No,42,Yes,No phone service,No,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,83.86,No,3529.02
